# Enhanced TOEFL Vocabulary Import File
# Generated by Claude Code Enhanced Anki Processor
#separator:tab
#html:true
#notetype:Enhanced TOEFL Vocabulary
#deck:toefl3800-rank3-enhanced
#guid column:1
#tags column:6
# Field mapping: GUID  < /dev/null |  Word | Definition | Examples | Etymology | Tags
# Enhanced TOEFL Vocabulary Import File
# Generated by Claude Code Enhanced Anki Processor
#separator:tab
#html:true
#notetype:Enhanced TOEFL Vocabulary
#deck:toefl3800-enhanced-test
#guid column:1
#tags column:6
# Field mapping: GUID | Word | Definition | Examples | Etymology | Tags
mz[0&pEu[t	<div class="word">verdict</div>	<div class='definition'><strong>評決、判決、判断</strong></div>	<div class="examples">1. The jury delivered a guilty verdict after three days of deliberation.<br>2. Critics gave a positive verdict on the new restaurant.<br>3. The scientific community awaits the verdict on this controversial theory.</div>	<div class="etymology">語源：ラテン語「veredictum」（真実を語ること）<br>「vere（真に）+ dictum（語られたもの）」<br>「verity（真実）」「diction」と語根が関連</div>	claude-generated toefl rank3 enhanced
M});Kyf7+Z	<div class="word">magnitude</div>	<div class='definition'><strong>大きさ、規模、重要度、等級</strong></div>	<div class="examples">1. The magnitude of the earthquake was 7.2 on the Richter scale.<br>2. We underestimated the magnitude of the problem.<br>3. Stars of different magnitudes shine with varying brightness.</div>	<div class="etymology">語源：ラテン語「magnus」（大きい）+ -tude（状態・程度）<br>「magnify（拡大する）」「magnificent（壮大な）」と同じ語根<br>地震の「マグニチュード」で物理的大きさを覚える</div>	claude-generated toefl rank3 enhanced
Qp/qJ2]m=n	<div class="word">devoid</div>	<div class='definition'><strong>欠いている、全くない、空の</strong></div>	<div class="examples">1. The desert landscape was devoid of any vegetation.<br>2. His speech was devoid of emotion or passion.<br>3. The room appeared devoid of furniture after the move.</div>	<div class="etymology">語源：古フランス語「desvuidier」（空にする）<br>「de-（完全に）+ void（空の）」<br>「avoid（避ける）」のvoidと同じ語根で「完全に空」</div>	claude-generated toefl rank3 enhanced
QH^?v7*JV]	<div class="word">celebrated</div>	<div class='definition'><strong>有名な、著名な、祝われた</strong></div>	<div class="examples">1. The celebrated author won numerous literary awards.<br>2. We celebrated our victory with a grand feast.<br>3. She is a celebrated pianist known worldwide.</div>	<div class="etymology">語源：ラテン語「celebrare」（群衆で賑わわせる）<br>「celebrate（祝う）」の過去分詞形<br>「celebrity（有名人）」と関連付けて記憶</div>	claude-generated toefl rank3 enhanced
c;aRuRJZJc	<div class="word">paralysis</div>	<div class='definition'><strong>麻痺、機能停止、動けない状態</strong></div>	<div class="examples">1. The accident left him with permanent paralysis.<br>2. Political paralysis prevented any meaningful reform.<br>3. Analysis paralysis occurs when overthinking prevents action.</div>	<div class="etymology">語源：ギリシャ語「paralysis」（緩める・麻痺）<br>「para-（横に・異常に）+ lysis（緩める・解く）」<br>「paralyze（麻痺させる）」の名詞形</div>	claude-generated toefl rank3 enhanced
fRR?7(G*hz	<div class="word">reputed</div>	<div class='definition'><strong>評判の、世評の、とされている</strong></div>	<div class="examples">1. He is reputed to be the best surgeon in the city.<br>2. The restaurant is reputed for its authentic cuisine.<br>3. This is a reputed company with excellent customer service.</div>	<div class="etymology">語源：ラテン語「reputare」（考え直す・評価する）<br>「re-（再び）+ putare（考える）」<br>「reputation（評判）」と同じ語根で「評価された」</div>	claude-generated toefl rank3 enhanced
"MmN9{+kL*#"	<div class="word">residue</div>	<div class='definition'><strong>残留物、残渣、痕跡</strong></div>	<div class="examples">1. Clean the pan to remove any food residue.<br>2. Chemical residue remained after the experiment.<br>3. The residue of the old paint showed through the new coat.</div>	<div class="etymology">語源：ラテン語「residuum」（残ったもの）<br>「re-（後に）+ sidere（座る・留まる）」<br>「reside（住む）」と同じ語根で「後に残るもの」</div>	claude-generated toefl rank3 enhanced
e&3/Is}f?r	<div class="word">retard</div>	<div class='definition'><strong>遅らせる、妨げる、発達遅延</strong></div>	<div class="examples">1. Heavy traffic will retard our progress to the airport.<br>2. Cold weather can retard plant growth significantly.<br>3. Fire-retardant materials help retard the spread of flames.</div>	<div class="etymology">語源：ラテン語「retardare」（遅らせる）<br>「re-（後ろに）+ tardus（遅い）」<br>「tardy（遅刻の）」と同じ語根、現代では注意深く使用</div>	claude-generated toefl rank3 enhanced
kvv<Ba;AH+	<div class="word">anchor</div>	<div class='definition'><strong>錨、支え、司会者、固定する</strong></div>	<div class="examples">1. The ship dropped anchor in the calm harbor.<br>2. Education serves as an anchor for social stability.<br>3. The news anchor delivered the breaking story live.</div>	<div class="etymology">語源：ギリシャ語「ankura」（鉤・錨）<br>「angle（角度）」と関連する鉤型の道具<br>物理的な錨から「安定の支え」の比喩的意味へ</div>	claude-generated toefl rank3 enhanced
sT30r5m<l<	<div class="word">pod</div>	<div class='definition'><strong>莢、小集団、ポッド</strong></div>	<div class="examples">1. Peas grow inside protective pods on the plant.<br>2. A pod of dolphins swam alongside our boat.<br>3. The spacecraft's escape pod separated from the main ship.</div>	<div class="etymology">語源：古英語「podde」（袋・鞘）<br>植物の「莢」から動物の「群れ」の意味に拡張<br>現代では宇宙船の「ポッド」まで意味が発展</div>	claude-generated toefl rank3 enhanced
o}*cu[QF|I	<div class="word">viable</div>	<div class='definition'><strong>実行可能な、生存可能な、有効な</strong></div>	<div class="examples">1. The business plan seems financially viable.<br>2. Only viable seeds will germinate in spring.<br>3. We need to find a viable solution to this problem.</div>	<div class="etymology">語源：フランス語「viable」（生存可能な）<br>「via（道・方法）+ -able（可能な）」<br>「生きる道がある」→「実行可能な」</div>	claude-generated toefl rank3 enhanced
D-&*1^2/pJ	<div class="word">remit</div>	<div class='definition'><strong>送金する、送る、許す</strong></div>	<div class="examples">1. Please remit payment within 30 days of receiving the invoice.<br>2. The company will remit taxes to the government quarterly.<br>3. The judge decided to remit the defendant's prison sentence.</div>	<div class="etymology">語源：ラテン語「remittere」（送り返す）<br>「re-（戻って）+ mittere（送る）」<br>「transmit」「submit」と語根が同じ</div>	claude-generated toefl rank3 enhanced
kIUl3E5u^H	<div class="word">fathom</div>	<div class='definition'><strong>理解する、測る、尋（水深の単位）</strong></div>	<div class="examples">1. Scientists cannot fathom the mysteries of the deep ocean.<br>2. It's hard to fathom how quickly technology has advanced.<br>3. The shipwreck lies 20 fathoms below the surface.</div>	<div class="etymology">語源：古英語「fæthm」（両腕を広げた長さ）<br>船乗りが水深を測る際の単位<br>「理解する」は「深さを測る」から発展</div>	claude-generated toefl rank3 enhanced
"od:01:#410"	<div class="word">surge</div>	<div class='definition'><strong>波のように押し寄せる、急増、うねり</strong></div>	<div class="examples">1. A surge of excitement swept through the crowd.<br>2. The hospital prepared for a surge in patient admissions.<br>3. Ocean surges damaged coastal properties during the storm.</div>	<div class="etymology">語源：ラテン語「surgere」（立ち上がる）<br>「sub-（下から）+ regere（導く）」<br>「insurgent」「resurrection」と語根が関連</div>	claude-generated toefl rank3 enhanced
IRiPCSre0o	<div class="word">conductive</div>	<div class='definition'><strong>伝導性の、導電性の</strong></div>	<div class="examples">1. Copper is highly conductive to electricity.<br>2. The material's conductive properties make it ideal for electronics.<br>3. Heat-conductive metals transfer thermal energy efficiently.</div>	<div class="etymology">語源：ラテン語「conducere」（一緒に導く）<br>「con-（一緒に）+ ducere（導く）」<br>「conduct」「conductor」と同じ語根</div>	claude-generated toefl rank3 enhanced
C^gS:[]BO,	<div class="word">chuckle</div>	<div class='definition'><strong>くすくす笑い、含み笑い</strong></div>	<div class="examples">1. His joke made everyone chuckle softly.<br>2. She gave a quiet chuckle at the amusing story.<br>3. The grandfather's chuckle filled the room with warmth.</div>	<div class="etymology">語源：中世英語「chukken」（クッと音を立てる）<br>擬音語由来の単語<br>「chuck（投げる）」とは語源が異なる</div>	claude-generated toefl rank3 enhanced
E_*g@]}!J8	<div class="word">sprinkle</div>	<div class='definition'><strong>まく、振りかける、小雨</strong></div>	<div class="examples">1. Sprinkle some salt on the vegetables before cooking.<br>2. A light sprinkle of rain refreshed the garden.<br>3. The baker will sprinkle powdered sugar on top.</div>	<div class="etymology">語源：中世英語「sprenklen」（散らす）<br>「spread（広げる）」と語根が関連<br>水をパラパラと散らすイメージ</div>	claude-generated toefl rank3 enhanced
RjT4>QcALN	<div class="word">domain</div>	<div class='definition'><strong>領域、分野、ドメイン</strong></div>	<div class="examples">1. Artificial intelligence is expanding into every domain of life.<br>2. The professor is an expert in the domain of molecular biology.<br>3. The company registered a new domain name for their website.</div>	<div class="etymology">語源：ラテン語「dominium」（支配権）<br>「dominus（主人）+ -ium（場所・状態）」<br>「dominate」「domestic」と語根が同じ</div>	claude-generated toefl rank3 enhanced
tTJd%io/QG	<div class="word">unfold</div>	<div class='definition'><strong>開く、広げる、展開する</strong></div>	<div class="examples">1. The mystery began to unfold as more evidence emerged.<br>2. Please unfold the map so we can see the entire route.<br>3. Historical events unfold differently in various cultures.</div>	<div class="etymology">語源：「un-（逆に）+ fold（折る）」<br>「折られたものを開く」→「展開する」<br>古英語「unfaldan」から</div>	claude-generated toefl rank3 enhanced
